type,id,x,y,z,value
SENSE,262,993.9990060001861,846.9732270996981,1.0,8618
SENSE,263,993.9990060001861,912.1250137997356,1.0,2841
SENSE,264,993.9990060001861,977.2768004997731,1.0,1541
SENSE,265,993.9990060001861,1042.4285871998106,1.0,158
SENSE,266,993.9990060001861,1107.5803738998482,1.0,181
SENSE,267,993.9990060001861,1172.7321605998857,1.0,8
SENSE,268,1049.2211729997139,130.303573400075,1.0,179
SENSE,269,1049.2211729997139,195.4553601001125,1.0,2939
SENSE,270,1049.2211729997139,260.60714680015,1.0,4894
SENSE,271,1049.2211729997139,325.75893350018754,1.0,1504
SENSE,272,1049.2211729997139,390.910720200225,1.0,401
SENSE,273,1049.2211729997139,456.0625069002625,1.0,355
SENSE,274,1049.2211729997139,521.2142936003,1.0,1270
SENSE,275,1049.2211729997139,586.366080299548,1.0,2459
SENSE,276,1049.2211729997139,651.5178670003751,1.0,2692
SENSE,277,1049.2211729997139,716.669653699623,1.0,2529
SENSE,278,1049.2211729997139,781.8214403996606,1.0,1723
SENSE,279,1049.2211729997139,846.9732270996981,1.0,3386
SENSE,280,1049.2211729997139,912.1250137997356,1.0,880
SENSE,281,1049.2211729997139,977.2768004997731,1.0,1670
SENSE,282,1049.2211729997139,1042.4285871998106,1.0,11
SENSE,283,1104.4433400000314,65.1517867000375,1.0,476
SENSE,284,1104.4433400000314,130.303573400075,1.0,384
SENSE,285,1104.4433400000314,195.4553601001125,1.0,938
SENSE,286,1104.4433400000314,260.60714680015,1.0,512
SENSE,287,1104.4433400000314,325.75893350018754,1.0,1533
SENSE,288,1104.4433400000314,390.910720200225,1.0,2006
SENSE,289,1104.4433400000314,456.0625069002625,1.0,1002
SENSE,290,1104.4433400000314,521.2142936003,1.0,563
SENSE,291,1104.4433400000314,586.366080299548,1.0,458
SENSE,292,1104.4433400000314,651.5178670003751,1.0,633
SENSE,293,1104.4433400000314,716.669653699623,1.0,2487
SENSE,294,1104.4433400000314,781.8214403996606,1.0,1184
SENSE,295,1104.4433400000314,846.9732270996981,1.0,1523
SENSE,296,1104.4433400000314,912.1250137997356,1.0,2480
